product_id,attribute_name,value,confidence_score,confidence_percentage,decision,source_confidence,evidence_confidence,extraction_confidence,lov_confidence,uom_confidence,validation_confidence,reason_codes,evidence_id,source_id,status,created_at
PROD-0197,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-6fca61cf,SRC-39adb057,verified,2026-08-16T12:53:07.481478+00:00
PROD-0197,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-928d0284,SRC-39adb057,verified,2026-08-16T12:53:07.481493+00:00
PROD-0197,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-282c5079,SRC-39adb057,verified,2026-08-16T12:53:07.481506+00:00
PROD-0197,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-ad378c9a,SRC-39adb057,verified,2026-08-16T12:53:07.481518+00:00
PROD-0197,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-bceeeadb,SRC-39adb057,verified,2026-08-16T12:53:07.481529+00:00
PROD-0198,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-ba46025c,SRC-cc704737,verified,2026-08-16T12:53:07.481593+00:00
PROD-0198,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-bb0ea3d8,SRC-cc704737,verified,2026-08-16T12:53:07.481608+00:00
PROD-0198,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-7ffe850b,SRC-cc704737,verified,2026-08-16T12:53:07.481621+00:00
PROD-0198,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-65685dd8,SRC-cc704737,verified,2026-08-16T12:53:07.481633+00:00
PROD-0198,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-110e3649,SRC-cc704737,verified,2026-08-16T12:53:07.481651+00:00
PROD-0199,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-0e22acd2,SRC-1185230b,verified,2026-08-16T12:53:07.481719+00:00
PROD-0199,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-72b0beab,SRC-1185230b,verified,2026-08-16T12:53:07.481733+00:00
PROD-0199,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-34ca5f71,SRC-1185230b,verified,2026-08-16T12:53:07.481745+00:00
PROD-0199,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-5e1830e0,SRC-1185230b,verified,2026-08-16T12:53:07.481759+00:00
PROD-0199,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-d6692507,SRC-1185230b,verified,2026-08-16T12:53:07.481775+00:00
PROD-0200,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-9afd8f38,SRC-658e3185,verified,2026-08-16T12:53:07.481838+00:00
PROD-0200,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-dcab1cda,SRC-658e3185,verified,2026-08-16T12:53:07.481853+00:00
PROD-0200,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-f146b4ec,SRC-658e3185,verified,2026-08-16T12:53:07.481866+00:00
PROD-0200,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-672f86da,SRC-658e3185,verified,2026-08-16T12:53:07.481879+00:00
PROD-0200,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-bd1c2b31,SRC-658e3185,verified,2026-08-16T12:53:07.481898+00:00
PROD-0201,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-b777d014,SRC-d13d5de6,verified,2026-08-16T12:53:07.481959+00:00
PROD-0201,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-803bf6ca,SRC-d13d5de6,verified,2026-08-16T12:53:07.481974+00:00
PROD-0201,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-9c732345,SRC-d13d5de6,verified,2026-08-16T12:53:07.481988+00:00
PROD-0201,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-e3da2db8,SRC-d13d5de6,verified,2026-08-16T12:53:07.482000+00:00
PROD-0201,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-df42922a,SRC-d13d5de6,verified,2026-08-16T12:53:07.482010+00:00
PROD-0202,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-214eec9b,SRC-b878d319,verified,2026-08-16T12:53:07.482082+00:00
PROD-0202,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-a9e788b4,SRC-b878d319,verified,2026-08-16T12:53:07.482100+00:00
PROD-0202,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-0244ec4f,SRC-b878d319,verified,2026-08-16T12:53:07.482118+00:00
PROD-0202,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-1b41f442,SRC-b878d319,verified,2026-08-16T12:53:07.482173+00:00
PROD-0202,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-7d139af6,SRC-b878d319,verified,2026-08-16T12:53:07.482260+00:00
PROD-0203,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-dfed3f69,SRC-11bb7a83,verified,2026-08-16T12:53:07.482488+00:00
PROD-0203,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-22f2b9b5,SRC-11bb7a83,verified,2026-08-16T12:53:07.482510+00:00
PROD-0203,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-076d3a4b,SRC-11bb7a83,verified,2026-08-16T12:53:07.482527+00:00
PROD-0203,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-8f9ffa4a,SRC-11bb7a83,verified,2026-08-16T12:53:07.482542+00:00
PROD-0203,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-cfc5dd96,SRC-11bb7a83,verified,2026-08-16T12:53:07.482557+00:00
PROD-0204,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-2d971c67,SRC-afa91c79,verified,2026-08-16T12:53:07.483216+00:00
PROD-0204,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-c956a9a4,SRC-afa91c79,verified,2026-08-16T12:53:07.483246+00:00
PROD-0204,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-18a7eedf,SRC-afa91c79,verified,2026-08-16T12:53:07.483266+00:00
PROD-0204,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-b5bd506a,SRC-afa91c79,verified,2026-08-16T12:53:07.483286+00:00
PROD-0204,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-663b5888,SRC-afa91c79,verified,2026-08-16T12:53:07.483300+00:00
PROD-0205,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-de080a90,SRC-baa9b6ad,verified,2026-08-16T12:53:07.483436+00:00
PROD-0205,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-0d8c4e45,SRC-baa9b6ad,verified,2026-08-16T12:53:07.483453+00:00
PROD-0205,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-055d7019,SRC-baa9b6ad,verified,2026-08-16T12:53:07.483476+00:00
PROD-0205,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-19d639ac,SRC-baa9b6ad,verified,2026-08-16T12:53:07.483491+00:00
PROD-0205,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-8e1b1031,SRC-baa9b6ad,verified,2026-08-16T12:53:07.483504+00:00
PROD-0206,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-a3e07dc5,SRC-a4ae7169,verified,2026-08-16T12:53:07.483590+00:00
PROD-0206,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-91a0a5e9,SRC-a4ae7169,verified,2026-08-16T12:53:07.483607+00:00
PROD-0206,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-1e485ad6,SRC-a4ae7169,verified,2026-08-16T12:53:07.483620+00:00
PROD-0206,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-0491b1ed,SRC-a4ae7169,verified,2026-08-16T12:53:07.483633+00:00
PROD-0206,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-145561fd,SRC-a4ae7169,verified,2026-08-16T12:53:07.483645+00:00
PROD-0207,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-bbefca64,SRC-d3ba0ff4,verified,2026-08-16T12:53:07.483716+00:00
PROD-0207,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-7ddb0692,SRC-d3ba0ff4,verified,2026-08-16T12:53:07.483742+00:00
PROD-0207,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-be261c8e,SRC-d3ba0ff4,verified,2026-08-16T12:53:07.483765+00:00
PROD-0207,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-adb6b6b0,SRC-d3ba0ff4,verified,2026-08-16T12:53:07.483786+00:00
PROD-0207,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-729a6759,SRC-d3ba0ff4,verified,2026-08-16T12:53:07.483808+00:00
PROD-0208,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-761507ae,SRC-9eca8a8e,verified,2026-08-16T12:53:07.483926+00:00
PROD-0208,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-4b29d266,SRC-9eca8a8e,verified,2026-08-16T12:53:07.483954+00:00
PROD-0208,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-8f419f0c,SRC-9eca8a8e,verified,2026-08-16T12:53:07.483978+00:00
PROD-0208,material,PVC,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,1.0,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|LOV_VALID|VALIDATION_PASS,EV-9daa8fbf,SRC-9eca8a8e,verified,2026-08-16T12:53:07.484000+00:00
PROD-0208,width_profile,1x6,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-4d1ccea1,SRC-9eca8a8e,verified,2026-08-16T12:53:07.484025+00:00
PROD-0209,color,Slate Gray,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-3e687428,SRC-c170323e,verified,2026-08-16T12:53:07.484147+00:00
PROD-0209,edge_profile,Grooved,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|VALIDATION_PASS,EV-11aeca4e,SRC-c170323e,verified,2026-08-16T12:53:07.484174+00:00
PROD-0209,length,12 ft,1.0,100,AUTO_APPROVE,1.0,1.0,1.0,,1.0,1.0,OFFICIAL_MANUFACTURER_SOURCE|HIGH_AUTHORITY_SOURCE|EVIDENCE_GROUNDED|EXACT_MPN_MATCH|MANUFACTURER_VERIFIED|DIRECT_SPECIFICATION_MATCH|UOM_VALID|VALIDATION_PASS,EV-57f98bf1,SRC-c170323e,verified,2026-08-16T12:53:07.484197+00:00
