mfg_part_num,part_desc,e1_brand,unilog_brand,dib_brand,part_manuf,manufacturer_part_number,brand,product_type,size,quantity,understanding_status,confidence,manufacturer_canonical,manufacturer_id,manufacturer_match_status,manufacturer_match_method,manufacturer_confidence,brand_canonical,brand_id,brand_match_status,brand_match_method,brand_confidence,category_id,category_name,parent_category_id,parent_category_name,hierarchy_level,category_path,classification_status,classification_method,classification_confidence,extracted_attributes_json,attribute_extraction_status,attribute_extraction_method,attribute_confidence,attribute_validation_status,lov_resolved_attributes_json,lov_resolution_status,lov_resolution_method,lov_resolution_confidence,lov_values_resolved,lov_values_unresolved,uom_normalized_attributes_json,uom_normalization_status,uom_normalization_method,uom_normalization_confidence,uom_values_normalized,uom_values_unresolved,source_status,sources_found,authoritative_sources_found,enrichment_status,enriched_attributes_json,enrichment_evidence_count,enrichment_source_authority,enrichment_confidence,conflict_status,manual_review_required,evidence_status,evidence_count,verified_attribute_count,unverified_attribute_count,conflict_attribute_count,average_evidence_confidence,evidence_coverage,evidence_registry_id,validation_status,validation_error_count,validation_warning_count,required_fields_valid,lov_valid,uom_valid,character_limits_valid,source_valid,provenance_valid,identity_valid,category_valid,conflict_free,referential_integrity_valid
43913BK,43913BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),43913BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0411,PASS,0,0,True,True,True,True,True,True,True,True,True,True
HLSMS9129FS1E,"HLSMS9129FS1E 9"" Motion Lt",,,,Cooper Lighting (7638),HLSMS9129FS1E,,,9 in,,partial,0.45,Cooper Lighting,7638,matched,normalized,0.95,,,unmatched,none,0.0,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,candidate_match,0.88,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0412,PASS,0,0,True,True,True,True,True,True,True,True,True,True
64-110,64-110 Satco Tape Light 16',,,,Satco Prod Inc (5573),64-110,,Tape,,,success,0.6,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_ELEC_WIRE,Electrical Wire & Cable,LGT_ELEC,Electrical Boxes & Wiring,3.0,Electrical Boxes & Wiring > Electrical Wire & Cable,classified,rule_exact,1.0,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0413,PASS,0,0,True,True,True,True,True,True,True,True,True,True
603571,603571 3' Strip Light Ext,,,Wiz,Phillips Lighting (5831),603571,,,,,partial,0.35,Phillips Lighting,5831,matched,normalized,0.95,,,unmatched,none,0.0,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,candidate_match,0.88,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0414,PASS,0,0,True,True,True,True,True,True,True,True,True,True
65-572R1,65572 Satco 2x4 Led Flat Panel,,,,Satco Prod Inc (5573),65572,,,,,partial,0.35,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,not_applicable,0,0,complete,{},0,1.0,1.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0415,PASS_WITH_WARNINGS,0,1,True,True,True,True,True,True,True,True,True,True
52476AVI,52476AVI Kichler Pendant Lt,,,,Kichler Lighting (KICLI),52476AVI,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0416,PASS,0,0,True,True,True,True,True,True,True,True,True,True
42199BK,42199BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),42199BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0417,PASS,0,0,True,True,True,True,True,True,True,True,True,True
42199BKCS,42199BKCS Kichler Pendant Lt,,,,Kichler Lighting (KICLI),42199BKCS,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0418,PASS,0,0,True,True,True,True,True,True,True,True,True,True
42200BK,42200BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),42200BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0419,PASS,0,0,True,True,True,True,True,True,True,True,True,True
42200BKCS,42200BKCS Kichler Pendant Lt,,,,Kichler Lighting (KICLI),42200BKCS,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0420,PASS,0,0,True,True,True,True,True,True,True,True,True,True
43851BK,43851BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),43851BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0421,PASS,0,0,True,True,True,True,True,True,True,True,True,True
43852BK,43852BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),43852BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0422,PASS,0,0,True,True,True,True,True,True,True,True,True,True
43853BK,43853BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),43853BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0423,PASS,0,0,True,True,True,True,True,True,True,True,True,True
43905BK,43905BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),43905BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0424,PASS,0,0,True,True,True,True,True,True,True,True,True,True
43911BK,43911BK Kichler Pendant Lt,,,,Kichler Lighting (KICLI),43911BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0425,PASS,0,0,True,True,True,True,True,True,True,True,True,True
52529BK,52529BK Kichler Pendant Light,,,,Kichler Lighting (KICLI),52529BK,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.91,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0426,PASS,0,0,True,True,True,True,True,True,True,True,True,True
52662BKCLR,52662BKCLR Kichler Pendant Lt,,,,Kichler Lighting (KICLI),52662BKCLR,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0427,PASS,0,0,True,True,True,True,True,True,True,True,True,True
52734CPZ,52734CPZ Kichler Pendant Light,,,,Kichler Lighting (KICLI),52734CPZ,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.91,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0428,PASS,0,0,True,True,True,True,True,True,True,True,True,True
82400,82400 Kichler Pendant Lt,,,,Kichler Lighting (KICLI),82400,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.94,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0429,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11606,"S11606 8"" Round Down Lt 30K",,,,Satco Prod Inc (5573),S11606,,,8 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,,,,,,,unmatched,unmatched,0.0,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,not_applicable,0,0,complete,{},0,1.0,1.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0430,PASS_WITH_WARNINGS,0,1,True,True,True,True,True,True,True,True,True,True
S11828,"S11828 8"" Led Down Light",,,,Satco Prod Inc (5573),S11828,,,8 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0431,PASS,0,0,True,True,True,True,True,True,True,True,True,True
801274,"801274 10w LED 6"" Retro 50k",,,Philips,Phillips Lighting (5831),801274,,,6 in,,partial,0.45,Phillips Lighting,5831,matched,normalized,0.95,,,unmatched,none,0.0,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,candidate_match,0.88,"{""wattage"": {""value"": ""10W"", ""confidence"": 0.99, ""evidence"": ""10w"", ""method"": ""rule""}, ""color_temperature"": {""value"": ""5000K"", ""confidence"": 0.98, ""evidence"": ""50k"", ""method"": ""rule""}}",complete,rule,0.985,valid,"{""wattage"": {""raw_value"": ""10W"", ""canonical_value"": ""10W"", ""method"": ""exact"", ""confidence"": 1.0, ""status"": ""resolved""}, ""color_temperature"": {""raw_value"": ""5000K"", ""canonical_value"": ""5000K"", ""method"": ""exact"", ""confidence"": 1.0, ""status"": ""resolved""}}",resolved,exact,1.0,2,0,"{""wattage"": {""raw_value"": ""10W"", ""normalized_value"": ""10 W"", ""uom"": ""W"", ""method"": ""unit_alias"", ""status"": ""normalized"", ""confidence"": 1.0}, ""color_temperature"": {""raw_value"": ""5000K"", ""normalized_value"": ""5000 K"", ""uom"": ""K"", ""method"": ""unit_alias"", ""status"": ""normalized"", ""confidence"": 1.0}}",normalized,unit_alias,1.0,2,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0432,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11860,"S11860 6"" Downlight White 5 CCT",,,,Satco Prod Inc (5573),S11860,,,6 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,rule_keyword,0.89,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0433,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11562,"S11562 Starfish 6"" D/W Downlight",,,,Satco Prod Inc (5573),S11562,,,6 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,rule_keyword,0.89,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0434,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11646,"S11646 6"" Downlight Wh",,,,Satco Prod Inc (5573),S11646,,,6 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,rule_keyword,0.89,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0435,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11801R1,"S11801R1 6"" Led Downlight Wh",,,,Satco Prod Inc (5573),S11801R1,,,6 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT,Lighting & Electrical Supplies,,,1.0,Lighting & Electrical Supplies,classified,rule_keyword,0.91,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0436,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11848,"S11848 10"" Down Light Wh",,,,Satco Prod Inc (5573),S11848,,,10 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0437,PASS,0,0,True,True,True,True,True,True,True,True,True,True
S11849,"S11849 12"" Down Light Wh",,,,Satco Prod Inc (5573),S11849,,,12 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0438,PASS,0,0,True,True,True,True,True,True,True,True,True,True
HLBSL609FS5,"HLBSL609FS5 6"" Down Light",,,,Cooper Lighting (7638),HLBSL609FS5,,,6 in,,partial,0.45,Cooper Lighting,7638,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0439,PASS,0,0,True,True,True,True,True,True,True,True,True,True
WF4REGSWW590CRIMW,"WF4REGSWW590CRIMW 4"" Down Light",,,,Lithonia Lighting (2776),WF4REGSWW590CRIMW,,,4 in,,partial,0.45,Lithonia Lighting,2776,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0440,PASS,0,0,True,True,True,True,True,True,True,True,True,True
43849WH5CCT,43849WH5CCT Kichler Ceiling Lt,,,,Kichler Lighting (KICLI),43849WH5CCT,,,,,partial,0.35,Kichler Lighting,KICLI,matched,normalized,0.95,,,unmatched,none,0.0,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0441,PASS,0,0,True,True,True,True,True,True,True,True,True,True
62-1777,"62-1777 15"" Ceiling Lt Wh",,,,Satco Prod Inc (5573),62-1777,,,15 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0442,PASS,0,0,True,True,True,True,True,True,True,True,True,True
62-1778,"62-1778 19"" Ceiling Lt Wh",,,,Satco Prod Inc (5573),62-1778,,,19 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0443,PASS,0,0,True,True,True,True,True,True,True,True,True,True
62-1784,62-1784 24x24 Led Ceiling Lt,,,,Satco Prod Inc (5573),62-1784,,,,,partial,0.35,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0444,PASS,0,0,True,True,True,True,True,True,True,True,True,True
62-1787,"62-1787 15"" Ceiling Lt Bk",,,,Satco Prod Inc (5573),62-1787,,,15 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0445,PASS,0,0,True,True,True,True,True,True,True,True,True,True
62-1788,"62-1788 19"" Ceiling Lt Bk",,,,Satco Prod Inc (5573),62-1788,,,19 in,,partial,0.45,Satco Prod Inc,5573,matched,normalized,0.95,Satco,BRD_SATCO,matched,normalized,0.9,LGT_FIX_CEIL,Chandeliers & Pendant Lights,LGT_FIX,Light Fixtures,3.0,Light Fixtures > Chandeliers & Pendant Lights,classified,rule_keyword,0.9,{},none,none,0.0,invalid,{},unresolved,unresolved,0.0,0,0,{},not_applicable,not_applicable,1.0,0,0,verified,4,3,unresolved,{},6,1.0,0.0,none,False,unverified,0,0,0,0,0.0,100.0,REG-PROD-0446,PASS,0,0,True,True,True,True,True,True,True,True,True,True
