source_id,product_row_id,manufacturer,brand,mpn,source_url,source_domain,source_type,authority_level,identity_verified,mpn_verified,retrieval_status,content_hash,discovered_at
SRC-073882b1,522,Phillips Lighting,nan,586891,https://www.phillipslighting.com/docs/datasheets/586891.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,2a829916279b5770e0aa03ff301008ed13c2465ceacf32476959e54b121e0fb4,2026-08-16T12:00:00Z
SRC-639f4761,522,Phillips Lighting,nan,586891,https://www.industrialdistributor.com/p/586891,industrialdistributor.com,distributor_product_page,0.4,True,True,success,ae14aff802182f570f72c51e4d7dc229a458aee49942c12c9060d87cdb6cd91f,2026-08-16T12:00:00Z
SRC-755dd46a,523,Phillips Lighting,nan,585448,https://www.phillipslighting.com/products/585448,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,33c91b1cb7fad842996d477e74f9b0779e2957362982b7d520b27932fff21cf5,2026-08-16T12:00:00Z
SRC-1a3ffc9e,523,Phillips Lighting,nan,585448,https://www.phillipslighting.com/docs/datasheets/585448.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,0fb8b71f11f396f9653bae1b65a1db4d423dfbea0a99e12c093a02b868803169,2026-08-16T12:00:00Z
SRC-2326b8fa,523,Phillips Lighting,nan,585448,https://www.industrialdistributor.com/p/585448,industrialdistributor.com,distributor_product_page,0.4,True,True,success,e4ad1d94ee0dbfbb41ac9b6bc5a4f4fba8f07605769e273033fc2f32324dd72d,2026-08-16T12:00:00Z
SRC-a2e9b638,524,Phillips Lighting,nan,573444,https://www.phillipslighting.com/products/573444,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,c5fcfae1427dd38f0bfd9f4c520c9a26802128f3cb03060a3e924fe22ee94407,2026-08-16T12:00:00Z
SRC-a5ae10e4,524,Phillips Lighting,nan,573444,https://www.phillipslighting.com/docs/datasheets/573444.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,92354d8eb7a011f378ec3ccbf65744e51655479bf73c4e3f5ab05fc4cc1c40b0,2026-08-16T12:00:00Z
SRC-61137778,524,Phillips Lighting,nan,573444,https://www.industrialdistributor.com/p/573444,industrialdistributor.com,distributor_product_page,0.4,True,True,success,2b1aeb5af533ab81d5c0c0e93e0c654aef2ee2e1b3122860cb2b1522d43e6e06,2026-08-16T12:00:00Z
SRC-3e416db5,525,Phillips Lighting,nan,566687,https://www.phillipslighting.com/products/566687,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,81bbb2b5b135f921b33f33f7f4de1ec78dead7d8017e1da0219b1bf7add319c7,2026-08-16T12:00:00Z
SRC-20f8ba1e,525,Phillips Lighting,nan,566687,https://www.phillipslighting.com/docs/datasheets/566687.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,7fb5ae3425b2512825911bc0109e7ac65f319d08d8c7c748a457ac69621c9852,2026-08-16T12:00:00Z
SRC-3220c819,525,Phillips Lighting,nan,566687,https://www.industrialdistributor.com/p/566687,industrialdistributor.com,distributor_product_page,0.4,True,True,success,fafe4a0d4067f726a08e928b0055c75981d3ff3d948a1e955cb999967be41040,2026-08-16T12:00:00Z
SRC-d5798f22,526,Phillips Lighting,nan,564385,https://www.phillipslighting.com/products/564385,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,5057f2119d66b7acfa931d05b088b66237158b4ccd1a41b728197da710b4709a,2026-08-16T12:00:00Z
SRC-f30fcfe8,526,Phillips Lighting,nan,564385,https://www.phillipslighting.com/docs/datasheets/564385.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,06de16e24e22ca7aa9f0d00594f2033ffb003ab95ab2938d8f3e1889a7d09202,2026-08-16T12:00:00Z
SRC-5923a3d0,526,Phillips Lighting,nan,564385,https://www.industrialdistributor.com/p/564385,industrialdistributor.com,distributor_product_page,0.4,True,True,success,76cff2a3dd9554587db0e8b97ef7f4f5002956142f2c6cac62c0226491a6fa92,2026-08-16T12:00:00Z
SRC-7b3dbfd5,527,Phillips Lighting,nan,566661,https://www.phillipslighting.com/products/566661,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,f23314507b92aa113945e8364dd8985e8d1a74141faf6da64a8ae90275d95d9b,2026-08-16T12:00:00Z
SRC-4f8e3bd2,527,Phillips Lighting,nan,566661,https://www.phillipslighting.com/docs/datasheets/566661.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,f19f55579478c0a902cb7eb610ffcd72c631d1d70a90b59039ae9f5aa2bded98,2026-08-16T12:00:00Z
SRC-46ea311f,527,Phillips Lighting,nan,566661,https://www.industrialdistributor.com/p/566661,industrialdistributor.com,distributor_product_page,0.4,True,True,success,a8c7551df3a12c3bf3bd2fd8f2fd110dd686e9d0ab74cdf7b8278d2b71bcd93f,2026-08-16T12:00:00Z
SRC-37a3ea67,528,Phillips Lighting,nan,564898,https://www.phillipslighting.com/products/564898,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,0bf98d2a8a33c75b9311068ca489e425e1d4b1c592cc419eb253967e6c7ccb6c,2026-08-16T12:00:00Z
SRC-a045a42e,528,Phillips Lighting,nan,564898,https://www.phillipslighting.com/docs/datasheets/564898.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,35a81a70adbcab31a4fe362e1ee1cfd3a30d666abeaf2ba9e85fd929806fbd9b,2026-08-16T12:00:00Z
SRC-66f4b733,528,Phillips Lighting,nan,564898,https://www.industrialdistributor.com/p/564898,industrialdistributor.com,distributor_product_page,0.4,True,True,success,f26f34bba50cce2ab46898481b35b6ad5fff0bbcbb33764ee6611287fb07db9b,2026-08-16T12:00:00Z
SRC-5cdd78ea,529,Phillips Lighting,nan,588525,https://www.phillipslighting.com/products/588525,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,47fe341a44a5ef89a34cc812addd8e58716490a2d3d88119ec96b7f20c2797b6,2026-08-16T12:00:00Z
SRC-6cda886c,529,Phillips Lighting,nan,588525,https://www.phillipslighting.com/docs/datasheets/588525.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,d1d6d792289984e49911a6983c992f3c6950d18c3fc39d20e249f9d13cd7ad59,2026-08-16T12:00:00Z
SRC-db1b64bd,529,Phillips Lighting,nan,588525,https://www.industrialdistributor.com/p/588525,industrialdistributor.com,distributor_product_page,0.4,True,True,success,a200b90e117a16d066a99890a96d7bd42c96a1b4d92943d7ed6129a47f4d78ec,2026-08-16T12:00:00Z
SRC-8c136b09,530,Phillips Lighting,nan,576009,https://www.phillipslighting.com/products/576009,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,5ba572799a8f412f1a72b25d7ae41b7e7a3bd4d3bcbcd2292399e629173fc182,2026-08-16T12:00:00Z
SRC-f80fb592,530,Phillips Lighting,nan,576009,https://www.phillipslighting.com/docs/datasheets/576009.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,029ae3769bd781a42603541816d8b09fa9d30c5e57fb3d5be1aac710c1422db5,2026-08-16T12:00:00Z
SRC-b852c33d,530,Phillips Lighting,nan,576009,https://www.industrialdistributor.com/p/576009,industrialdistributor.com,distributor_product_page,0.4,True,True,success,1aaf0ed5316aa158ff8016881dfbcf0234ce8126cacf287012de66926da4cdd7,2026-08-16T12:00:00Z
SRC-2371462d,531,Phillips Lighting,nan,564450,https://www.phillipslighting.com/products/564450,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,4fccac9ebf9c608861bfd2bac8a47eb6b360ec9340d8b85946cb8c6cb3481ba2,2026-08-16T12:00:00Z
SRC-767886d6,531,Phillips Lighting,nan,564450,https://www.phillipslighting.com/docs/datasheets/564450.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,f1b5eba850a69068e7c28efa435a72a3c10f4fee1adc92074d42ae0a2d7b2ceb,2026-08-16T12:00:00Z
SRC-37507063,531,Phillips Lighting,nan,564450,https://www.industrialdistributor.com/p/564450,industrialdistributor.com,distributor_product_page,0.4,True,True,success,fb99c20e4d06d1d80a8552a2d97076f89c48410025661f1d89ad7ef28c39b6e9,2026-08-16T12:00:00Z
SRC-35929157,532,Phillips Lighting,nan,572669,https://www.phillipslighting.com/products/572669,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,dc4c436a8ee6aa494af6dc7885226871dfdd89e02371cb5b8481c30e649cdeae,2026-08-16T12:00:00Z
SRC-0cb04ea0,532,Phillips Lighting,nan,572669,https://www.phillipslighting.com/docs/datasheets/572669.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,ea34aa1d5321c65a4c8537016b5826e86f9f21b5c26f56b468bf5d1232807b69,2026-08-16T12:00:00Z
SRC-e53609f2,532,Phillips Lighting,nan,572669,https://www.industrialdistributor.com/p/572669,industrialdistributor.com,distributor_product_page,0.4,True,True,success,cdf329ab3564f1d87a68844fbc06bbc98c9a7a6ddb6451943be49accb7b777db,2026-08-16T12:00:00Z
SRC-6f7f5baa,533,Phillips Lighting,nan,564906,https://www.phillipslighting.com/products/564906,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,644a5fee68fe980f82e7ef72b36fbd07baaa2b4f5e781cda41aab4608122cc01,2026-08-16T12:00:00Z
SRC-f10c202a,533,Phillips Lighting,nan,564906,https://www.phillipslighting.com/docs/datasheets/564906.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,e5da6f820a31ba13f2f115fee9d044ea1ee5a9e53743671d78e876aef51079b0,2026-08-16T12:00:00Z
SRC-63cfbc78,533,Phillips Lighting,nan,564906,https://www.industrialdistributor.com/p/564906,industrialdistributor.com,distributor_product_page,0.4,True,True,success,4a3e834e4b47c3b75da1ccc90cdfb19b9e3c26598db52b010e5fd10956a1354e,2026-08-16T12:00:00Z
SRC-159560cc,534,Phillips Lighting,nan,573410,https://www.phillipslighting.com/products/573410,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,d233d2b0b93c603704af1bb992a438743b91f03b2ca7750289973ca5af65559a,2026-08-16T12:00:00Z
SRC-9eee0553,534,Phillips Lighting,nan,573410,https://www.phillipslighting.com/docs/datasheets/573410.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,d24b6cb0943ba0f522a4f577c32506bedd0e9f5cba924d4730d9086235e0e4d5,2026-08-16T12:00:00Z
SRC-716074ea,534,Phillips Lighting,nan,573410,https://www.industrialdistributor.com/p/573410,industrialdistributor.com,distributor_product_page,0.4,True,True,success,f3bb5d50e19e7eb91184ff5c9f1295e7839c6c484ecf8ece9a723220506d670a,2026-08-16T12:00:00Z
SRC-e8d53770,535,Phillips Lighting,nan,576504,https://www.phillipslighting.com/products/576504,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,e961e9d3c8316c41cae238befcca4f69f7e9efb135aed618af2115c16ca9b050,2026-08-16T12:00:00Z
SRC-9e8753ea,535,Phillips Lighting,nan,576504,https://www.phillipslighting.com/docs/datasheets/576504.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,2f3fa480c4da684bdf31841ad07c8684f30a1cebe4f3f3c153753b6e53d25e6a,2026-08-16T12:00:00Z
SRC-90fa4c13,535,Phillips Lighting,nan,576504,https://www.industrialdistributor.com/p/576504,industrialdistributor.com,distributor_product_page,0.4,True,True,success,54d8426f403cfd515a66feb8e6cd84989c8dbd1645e6b6cae1a2b22a3f04e8bb,2026-08-16T12:00:00Z
SRC-df32366b,536,Phillips Lighting,nan,576017,https://www.phillipslighting.com/products/576017,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,b61cab592aae69f67856225adf5177e861d9221587d08fff7e8a023f85d733d5,2026-08-16T12:00:00Z
SRC-82fdd440,536,Phillips Lighting,nan,576017,https://www.phillipslighting.com/docs/datasheets/576017.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,2fdc269db2d594f3f5de4830c18a10ccd8614e4774a48925ff25ff8d3d485b22,2026-08-16T12:00:00Z
SRC-7b9206a9,536,Phillips Lighting,nan,576017,https://www.industrialdistributor.com/p/576017,industrialdistributor.com,distributor_product_page,0.4,True,True,success,b5594d6fdaa2dc0db0919b8ef5a58e07206125488562c60ad081a9ea58735054,2026-08-16T12:00:00Z
SRC-d2cf3cbd,537,Phillips Lighting,nan,574392,https://www.phillipslighting.com/products/574392,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,3a367385caeaf77ddb6dbd702ec88e055c366828d263b84afb0ebfac75b93278,2026-08-16T12:00:00Z
SRC-e67205da,537,Phillips Lighting,nan,574392,https://www.phillipslighting.com/docs/datasheets/574392.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,d952f5ca19bcb4b9a4a82ec10c32e4d2bcd601833092b097f138dd2250b48394,2026-08-16T12:00:00Z
SRC-3d74b10a,537,Phillips Lighting,nan,574392,https://www.industrialdistributor.com/p/574392,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3459bf0e94cb45baa55cca821e5c6d2c2b34e648aedaad71aab439ba68156a24,2026-08-16T12:00:00Z
SRC-c324a43d,538,Phillips Lighting,nan,576751,https://www.phillipslighting.com/products/576751,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,c5f28cc9804ac24051d9fcb7af6af51511fe0a18a6392fd8a65ebadddd6edacd,2026-08-16T12:00:00Z
SRC-b2863d27,538,Phillips Lighting,nan,576751,https://www.phillipslighting.com/docs/datasheets/576751.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,b890a96df120ff7e70df3784d841b3692d89ed1df781bd7efe2718bcfe850d8f,2026-08-16T12:00:00Z
SRC-7995a93b,538,Phillips Lighting,nan,576751,https://www.industrialdistributor.com/p/576751,industrialdistributor.com,distributor_product_page,0.4,True,True,success,26cb8b275b2b7c69c04404bb298e163ace4e3ac88ff34378ea2c464f9914cda8,2026-08-16T12:00:00Z
SRC-6970663c,539,Phillips Lighting,nan,583161,https://www.phillipslighting.com/products/583161,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,c0f38ad3822ab11904b79d94f12805d4faedc4b598bf1e393bf211ea99a3b0f6,2026-08-16T12:00:00Z
SRC-f261699b,539,Phillips Lighting,nan,583161,https://www.phillipslighting.com/docs/datasheets/583161.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,dc3a32c1796c31a8e140b47b4391344cfbb312129189f0ca454adbbf60974502,2026-08-16T12:00:00Z
SRC-700e5918,539,Phillips Lighting,nan,583161,https://www.industrialdistributor.com/p/583161,industrialdistributor.com,distributor_product_page,0.4,True,True,success,221aa6f3d027f5466d2be19f3ddd94f47a2c7af46fa87452726f1e1ccd03b7a7,2026-08-16T12:00:00Z
SRC-55b18a28,540,Phillips Lighting,nan,566695,https://www.phillipslighting.com/products/566695,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,c16d6adb2a233b4fc28d0b4769b48264d0f4c236affb31613664f98c3d4c2fc5,2026-08-16T12:00:00Z
SRC-69fc6c14,540,Phillips Lighting,nan,566695,https://www.phillipslighting.com/docs/datasheets/566695.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,66deb766e12abda72103d9e26091f4cb7a81a41323892dba429e83cd3e9b5e8d,2026-08-16T12:00:00Z
SRC-846922fc,540,Phillips Lighting,nan,566695,https://www.industrialdistributor.com/p/566695,industrialdistributor.com,distributor_product_page,0.4,True,True,success,5a933cb395cd1e0a7b2f1a1427bca5bff66b5de2ba4ab7289e3fa12c56e8ef6b,2026-08-16T12:00:00Z
SRC-e8014b2b,541,Phillips Lighting,nan,577007,https://www.phillipslighting.com/products/577007,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,e89357976b3128feb215b1df672afc82352a2ddfa957c374456f075245d69ec9,2026-08-16T12:00:00Z
SRC-e0b66dbb,541,Phillips Lighting,nan,577007,https://www.phillipslighting.com/docs/datasheets/577007.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,a7f0e851a0f844e6c1f5e70920bb84e30b5f50d25b3dc28a9430af63e69039c4,2026-08-16T12:00:00Z
SRC-4f23ed5e,541,Phillips Lighting,nan,577007,https://www.industrialdistributor.com/p/577007,industrialdistributor.com,distributor_product_page,0.4,True,True,success,13968b6d02338defff416750693945347dfe51303e79d8c0bb46db30d2649623,2026-08-16T12:00:00Z
SRC-66923e17,542,Phillips Lighting,nan,566653,https://www.phillipslighting.com/products/566653,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,adcfc093e3fa0964dac733102f3d64cc5cd152e33cd5c82496dcd3e1a6148ddc,2026-08-16T12:00:00Z
SRC-ec1f6e30,542,Phillips Lighting,nan,566653,https://www.phillipslighting.com/docs/datasheets/566653.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,a982f93a0784a8e6c270e869b240d21d57f15e3da8863db7214ad4614211f097,2026-08-16T12:00:00Z
SRC-c8252412,542,Phillips Lighting,nan,566653,https://www.industrialdistributor.com/p/566653,industrialdistributor.com,distributor_product_page,0.4,True,True,success,0fe5c0085f1d7eb05c92ca4114cbc0fcea928b5412bcd814267a4280ab6b827b,2026-08-16T12:00:00Z
SRC-b0e732fd,543,Phillips Lighting,nan,566679,https://www.phillipslighting.com/products/566679,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,eb4386692d6932df7b9f0f531d1de17a97f0969cafee2f654763487187aeda18,2026-08-16T12:00:00Z
SRC-9a7da63a,543,Phillips Lighting,nan,566679,https://www.phillipslighting.com/docs/datasheets/566679.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,328a7d527287a3f919917b06c543bf04da90889bb3a5ed85ee9e24d1b44b3aa7,2026-08-16T12:00:00Z
SRC-4691db2d,543,Phillips Lighting,nan,566679,https://www.industrialdistributor.com/p/566679,industrialdistributor.com,distributor_product_page,0.4,True,True,success,2bcdae91e6af1ece3a0cbc9c84394a9aca82845a0262adf6af391a56fde436e2,2026-08-16T12:00:00Z
SRC-ce175e64,544,Phillips Lighting,nan,573311,https://www.phillipslighting.com/products/573311,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,e68e774f1045438baa071f95c239912f472a89bd5cb24cd68926f4c7ddb027df,2026-08-16T12:00:00Z
SRC-acac802d,544,Phillips Lighting,nan,573311,https://www.phillipslighting.com/docs/datasheets/573311.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,8c406e26ccb23c2eaacdb416f14fc527814d51e86b4ae0959b1b11253f6b7512,2026-08-16T12:00:00Z
SRC-db94d29b,544,Phillips Lighting,nan,573311,https://www.industrialdistributor.com/p/573311,industrialdistributor.com,distributor_product_page,0.4,True,True,success,17681fe1d79bc762e303c973acdd8b4cba2774762e8933d9b52ab6af1ee5aee5,2026-08-16T12:00:00Z
SRC-c38bf7f6,545,Phillips Lighting,nan,573394,https://www.phillipslighting.com/products/573394,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,b30772f054a50f18fac6f1d5eac6c18017b26fdf0a7f5c6340b0d1c382b5fcae,2026-08-16T12:00:00Z
SRC-f386d1bd,545,Phillips Lighting,nan,573394,https://www.phillipslighting.com/docs/datasheets/573394.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,7128eae68022fdf07cd28a896180cb562337f7c51b2fbf62674e91dc573df9df,2026-08-16T12:00:00Z
SRC-ad647e71,545,Phillips Lighting,nan,573394,https://www.industrialdistributor.com/p/573394,industrialdistributor.com,distributor_product_page,0.4,True,True,success,362103630a3fb4c26a06e4c390d0c552caadac46fe0c5c948d53580ded79bcfb,2026-08-16T12:00:00Z
SRC-d625d321,546,Phillips Lighting,nan,573329,https://www.phillipslighting.com/products/573329,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,f1310bfd2f3557145bc4e3c533dd6631954aad53f45068c9defb69f559a7e604,2026-08-16T12:00:00Z
SRC-31de4ff2,546,Phillips Lighting,nan,573329,https://www.phillipslighting.com/docs/datasheets/573329.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,d1b02f0f421ff4a7d56e3975d59be15c78f012f174f71407fc58a11697049f99,2026-08-16T12:00:00Z
SRC-73fc3311,546,Phillips Lighting,nan,573329,https://www.industrialdistributor.com/p/573329,industrialdistributor.com,distributor_product_page,0.4,True,True,success,bd186a3a40c526c814d49bffc9b495fa9384fd1c904ccbe4712af9fb5c4cf38c,2026-08-16T12:00:00Z
SRC-f93d9b10,547,Phillips Lighting,nan,564930,https://www.phillipslighting.com/products/564930,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,5ff5a09e4ac1146cad54befe3458e33d0f183e82ffeb2a5cd0ddb5f88c151c23,2026-08-16T12:00:00Z
SRC-bc4d0f03,547,Phillips Lighting,nan,564930,https://www.phillipslighting.com/docs/datasheets/564930.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,18401141bcdfc4f8e3ad6944f89f130c05ce470a28287923ed507bc07f02c689,2026-08-16T12:00:00Z
SRC-d20071a6,547,Phillips Lighting,nan,564930,https://www.industrialdistributor.com/p/564930,industrialdistributor.com,distributor_product_page,0.4,True,True,success,253226b8fcb0e89393ef5c6cc61852ffb9f6e168859a32ca47ae0551118053cc,2026-08-16T12:00:00Z
SRC-4103daeb,548,Phillips Lighting,nan,565000,https://www.phillipslighting.com/products/565000,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,091303f7df981ffa335e8a0a04b17b74597a33622f31d42c1fc75dd9e37aaf7f,2026-08-16T12:00:00Z
SRC-96398ac1,548,Phillips Lighting,nan,565000,https://www.phillipslighting.com/docs/datasheets/565000.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,eec0dd51b3ae1b49bc8c07562cafe882e081a599d9a9e03d27b05a8ef251cfad,2026-08-16T12:00:00Z
SRC-0b4645ec,548,Phillips Lighting,nan,565000,https://www.industrialdistributor.com/p/565000,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3f74bec7028e4b1fea6af34369cd58f1f7bc6165d7c25e18db178e346ec53057,2026-08-16T12:00:00Z
SRC-6f9690da,549,Phillips Lighting,nan,564922,https://www.phillipslighting.com/products/564922,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,6254d27ed88eb262e76e39518791e2630952de0f5a78ad4436449603c5353cb2,2026-08-16T12:00:00Z
SRC-1db2bbf9,549,Phillips Lighting,nan,564922,https://www.phillipslighting.com/docs/datasheets/564922.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,6fa4880a552b9c9248570f33a8b1190008c60bbc508f635199526dc3cb991b94,2026-08-16T12:00:00Z
SRC-23bd9045,549,Phillips Lighting,nan,564922,https://www.industrialdistributor.com/p/564922,industrialdistributor.com,distributor_product_page,0.4,True,True,success,3f8380792b2905f37e331ad47ffa6489b07fa65bfef973895c9f501743624271,2026-08-16T12:00:00Z
SRC-e641f985,550,Phillips Lighting,nan,573295,https://www.phillipslighting.com/products/573295,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,aeb3b1462efe85a29a9a7730f372f3440b12c16fcf6b5c1ce1bd0f2dcc8a6518,2026-08-16T12:00:00Z
SRC-95ab8647,550,Phillips Lighting,nan,573295,https://www.phillipslighting.com/docs/datasheets/573295.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,4c58e4d44d0b08116b8a669182c0e01163fa9787af1e472b717c165f2ace67a6,2026-08-16T12:00:00Z
SRC-99ce5c37,550,Phillips Lighting,nan,573295,https://www.industrialdistributor.com/p/573295,industrialdistributor.com,distributor_product_page,0.4,True,True,success,194823da7ad2e8a00d61fb4c6ce87cdecf61a26135fc896178f2581a4bae044a,2026-08-16T12:00:00Z
SRC-86ca4641,551,Phillips Lighting,nan,564914,https://www.phillipslighting.com/products/564914,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,14fcaf7ada503cefb912d77a61b51853be5737d239cd5ff1a41a39bdc16c04a1,2026-08-16T12:00:00Z
SRC-de547b37,551,Phillips Lighting,nan,564914,https://www.phillipslighting.com/docs/datasheets/564914.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,809d4680c5e1db5f0ada4b11301b0e2bf2a6a2b0b0b3bfc6ed145cb37269be4f,2026-08-16T12:00:00Z
SRC-2fcfaa82,551,Phillips Lighting,nan,564914,https://www.industrialdistributor.com/p/564914,industrialdistributor.com,distributor_product_page,0.4,True,True,success,a50f797a50643b88feb301719676e89acc362edf5d307edad401f4ad3c08bc10,2026-08-16T12:00:00Z
SRC-852ffebf,552,Phillips Lighting,nan,573485,https://www.phillipslighting.com/products/573485,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,3f412a347ebee7ddb05e04f3948a1010824694aa031c111ea6162a9bebfd4e0a,2026-08-16T12:00:00Z
SRC-9913609c,552,Phillips Lighting,nan,573485,https://www.phillipslighting.com/docs/datasheets/573485.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,db41c651aec346b46795b1abf82b2b7c6f4ed8ede324754a2c763abe5b3e2df5,2026-08-16T12:00:00Z
SRC-9fe3033d,552,Phillips Lighting,nan,573485,https://www.industrialdistributor.com/p/573485,industrialdistributor.com,distributor_product_page,0.4,True,True,success,0c2bb1aadbec8fbda26bcd104224ac579653e13651b332bdfbc2a84b3bb6bad3,2026-08-16T12:00:00Z
SRC-efb61f49,553,Phillips Lighting,nan,573337,https://www.phillipslighting.com/products/573337,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,5f6c2bea509b7198e9e55519fa32ee2017dd78f1c7e7a791c400cc5173a671af,2026-08-16T12:00:00Z
SRC-b08439e0,553,Phillips Lighting,nan,573337,https://www.phillipslighting.com/docs/datasheets/573337.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,fa45df0b816eb47c18de85b456c6c4363e6072110283f9dbb4554c8992ffd97f,2026-08-16T12:00:00Z
SRC-bdcf4545,553,Phillips Lighting,nan,573337,https://www.industrialdistributor.com/p/573337,industrialdistributor.com,distributor_product_page,0.4,True,True,success,bebc89e13733c48aedd5e65d742116fe64066dbbadedf28b3799612b4aec35e9,2026-08-16T12:00:00Z
SRC-e9627186,554,Phillips Lighting,nan,544874,https://www.phillipslighting.com/products/544874,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,d0f1733b0301ab02cbda2edbd2d875dcb6f61108c7a05869aec6bc15e2befb0d,2026-08-16T12:00:00Z
SRC-6ca4b7c3,554,Phillips Lighting,nan,544874,https://www.phillipslighting.com/docs/datasheets/544874.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,cd5169d10b77f73346b328e63c8bd2756c1593204ed363310aa4029d7a6fec0d,2026-08-16T12:00:00Z
SRC-8c53b84d,554,Phillips Lighting,nan,544874,https://www.industrialdistributor.com/p/544874,industrialdistributor.com,distributor_product_page,0.4,True,True,success,a0a43c9a6561c3ffe59cd9cbfade0652751f0a0c2349a884a2ca2d51e4f54eed,2026-08-16T12:00:00Z
SRC-16766c10,555,Phillips Lighting,nan,570846,https://www.phillipslighting.com/products/570846,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,fe454bddb7371ea2f35702b434fdbb1af97e05b4ca4439b8513b0df5cf980d04,2026-08-16T12:00:00Z
SRC-6374122d,555,Phillips Lighting,nan,570846,https://www.phillipslighting.com/docs/datasheets/570846.pdf,phillipslighting.com,manufacturer_pdf,1.0,True,True,success,444bb88e55c7cef5e2bfbabd02ae1850888e2941ba5bd95262c21545aa550b08,2026-08-16T12:00:00Z
SRC-51fa45db,555,Phillips Lighting,nan,570846,https://www.industrialdistributor.com/p/570846,industrialdistributor.com,distributor_product_page,0.4,True,True,success,2289c601ccfcfea7db556e7a1da977197b266bc9d9b6a3b5c9ddb388d4b6feea,2026-08-16T12:00:00Z
SRC-ca778cc1,556,Phillips Lighting,nan,565473,https://www.phillipslighting.com/products/565473,phillipslighting.com,manufacturer_product_page,1.0,True,True,success,59bbc875d56c30020d90eb66c7a9e2c267383b1ca66b293c5553ff1bd8403029,2026-08-16T12:00:00Z
